id,title,casts,rating,address
1291875,阳光灿烂的日子,"夏雨,宁静,陶虹",8.8,https://movie.douban.com/subject/1291875/
25814705,小森林 夏秋篇,"桥本爱,三浦贵大,松冈茉优",9.0,https://movie.douban.com/subject/25814705/
1291999,重庆森林,"林青霞,金城武,梁朝伟",8.7,https://movie.douban.com/subject/1291999/
2149806,入殓师,"本木雅弘,广末凉子,山崎努",8.8,https://movie.douban.com/subject/2149806/
1297630,第六感,"布鲁斯·威利斯,海利·乔·奥斯蒙,托妮·科莱特",8.9,https://movie.douban.com/subject/1297630/
10777687,7号房的礼物,"柳承龙,朴信惠,郑镇荣",8.9,https://movie.douban.com/subject/10777687/
1865703,红辣椒,"林原惠美,江守彻,堀胜之祐",9.0,https://movie.douban.com/subject/1865703/
21318488,消失的爱人,"本·阿弗莱克,裴淳华,尼尔·帕特里克·哈里斯",8.7,https://movie.douban.com/subject/21318488/
25814707,小森林 冬春篇,"桥本爱,三浦贵大,松冈茉优",9.0,https://movie.douban.com/subject/25814707/
1296339,爱在黎明破晓前,"伊桑·霍克,朱莉·德尔佩,安德莉亚·埃克特",8.8,https://movie.douban.com/subject/1296339/
1292434,一一,"吴念真,李凯莉,金燕玲",9.0,https://movie.douban.com/subject/1292434/
1297052,侧耳倾听,"本名阳子,小林桂树,高山南",8.9,https://movie.douban.com/subject/1297052/
1306249,唐伯虎点秋香,"周星驰,巩俐,陈百祥",8.6,https://movie.douban.com/subject/1306249/
5322596,超脱,"艾德里安·布洛迪,马西娅·盖伊·哈登,詹姆斯·肯恩",8.9,https://movie.douban.com/subject/5322596/
3072124,玛丽和马克思,"托妮·科莱特,菲利普·塞默·霍夫曼,巴瑞·哈姆弗莱斯",8.9,https://movie.douban.com/subject/3072124/
1297447,倩女幽魂,"张国荣,王祖贤,午马",8.7,https://movie.douban.com/subject/1297447/
3395373,蝙蝠侠：黑暗骑士崛起,"克里斯蒂安·贝尔,汤姆·哈迪,安妮·海瑟薇",8.8,https://movie.douban.com/subject/3395373/
4268598,告白,"松隆子,冈田将生,木村佳乃",8.7,https://movie.douban.com/subject/4268598/
1291545,大鱼,"伊万·麦克格雷格,阿尔伯特·芬尼,比利·克鲁德普",8.8,https://movie.douban.com/subject/1291545/
1305164,甜蜜蜜,"黎明,张曼玉,杨恭如",8.8,https://movie.douban.com/subject/1305164/
4917726,阳光姐妹淘,"沈恩京,闵孝琳,姜素拉",8.8,https://movie.douban.com/subject/4917726/
1292337,无人知晓,"柳乐优弥,北浦爱,木村飞影",9.1,https://movie.douban.com/subject/1292337/
5989818,萤火之森,"佐仓绫音,内山昂辉,辻亲八",8.9,https://movie.douban.com/subject/5989818/
1316510,射雕英雄传之东成西就,"梁朝伟,林青霞,张国荣",8.7,https://movie.douban.com/subject/1316510/
2353023,驯龙高手,"杰伊·巴鲁切尔,杰拉德·巴特勒,克雷格·费格森",8.7,https://movie.douban.com/subject/2353023/
11026735,超能陆战队,"斯科特·安第斯,瑞恩·波特,丹尼尔·海尼",8.7,https://movie.douban.com/subject/11026735/
1292274,幸福终点站,"汤姆·汉克斯,凯瑟琳·泽塔-琼斯,斯坦利·图齐",8.8,https://movie.douban.com/subject/1292274/
4202302,借东西的小人阿莉埃蒂,"志田未来,神木隆之介,树木希林",8.8,https://movie.douban.com/subject/4202302/
1293359,菊次郎的夏天,"北野武,关口雄介,岸本加世子",8.8,https://movie.douban.com/subject/1293359/
1291990,爱在日落黄昏时,"伊桑·霍克,朱莉·德尔佩,弗农·多布切夫",8.8,https://movie.douban.com/subject/1291990/
21360417,恐怖直播,"河正宇,李璟荣,全慧珍",8.8,https://movie.douban.com/subject/21360417/
1300992,完美的世界,"凯文·科斯特纳,劳拉·邓恩,克林特·伊斯特伍德",9.1,https://movie.douban.com/subject/1300992/
3287562,神偷奶爸,"史蒂夫·卡瑞尔,杰森·席格尔,拉塞尔·布兰德",8.6,https://movie.douban.com/subject/3287562/
1291579,怪兽电力公司,"约翰·古德曼,比利·克里斯托,玛丽·吉布斯",8.7,https://movie.douban.com/subject/1291579/
1291543,功夫,"周星驰,元秋,元华",8.6,https://movie.douban.com/subject/1291543/
26874505,人生果实,"津端修一,津端英子,树木希林",9.5,https://movie.douban.com/subject/26874505/
1858711,玩具总动员3,"汤姆·汉克斯,蒂姆·艾伦,琼·库萨克",8.8,https://movie.douban.com/subject/1858711/
